player,position,season,Team,TOI,GF_60,GA_60,GPM_60,xGF_60,xGA_60,xGPM_60,CF_60,CA_60,CPM_60
RICKARD.RAKELL,F,20172018,ANA,1236.17,0.193,0.13,0.063,-0.011,0.082,-0.093,-0.32,0.52,-0.84
RICKARD.RAKELL,F,20182019,ANA,1040.58,0.021,0.042,-0.021,0.033,0.114,-0.081,0.03,1.66,-1.63
RICK.NASH,F,20172018,BOS/NYR,900.73,-0.087,0.034,-0.121,0.102,-0.126,0.228,2.63,0.52,2.11
RILEY.NASH,F,20172018,BOS,976.62,0.076,-0.101,0.177,0.043,-0.183,0.226,-0.96,-1.66,0.69
RILEY.NASH,F,20182019,CBJ,807.78,-0.297,-0.106,-0.191,-0.034,-0.19,0.156,-1.15,-3.6,2.46
RILEY.SHEAHAN,F,20172018,DET/PIT,944.32,0.071,0.011,0.06,-0.078,0.005,-0.083,-1.29,-1.52,0.24
RILEY.SHEAHAN,F,20182019,FLA/PIT,916.85,-0.177,0.041,-0.217,-0.032,-0.093,0.061,-1.31,-0.5,-0.82
RILEY.STILLMAN,D,20182019,FLA,11.37,0.017,0.015,0.002,0.011,0.003,0.008,0.59,-0.7,1.28
RINAT.VALIEV,D,20172018,MTL,21.32,0.006,0.005,0.001,-0.009,0.009,-0.017,0.08,-0.19,0.27
ROBBY.FABBRI,F,20182019,STL,370.73,0.004,0.062,-0.057,0.016,0.116,-0.1,-0.93,2.2,-3.14
ROBERT.BORTUZZO,D,20172018,STL,959.72,-0.015,-0.132,0.117,-0.013,-0.086,0.073,1.22,-1.21,2.42
ROBERT.BORTUZZO,D,20182019,STL,761.53,0.157,0.032,0.125,0.084,-0.071,0.155,0.71,-2.04,2.75
ROBERT.HAGG,D,20172018,PHI,1137.38,0.018,0.053,-0.036,-0.117,0.014,-0.132,-1.87,2.45,-4.32
ROBERT.HAGG,D,20182019,PHI,1213.2,-0.005,0.059,-0.064,-0.012,0.29,-0.302,-2.28,7.29,-9.56
ROBERT.THOMAS,F,20182019,STL,800.77,-0.023,-0.027,0.004,-0.019,-0.088,0.07,-1.65,-0.76,-0.9
ROB.O'GARA,D,20172018,BOS/NYR,419.57,-0.001,0.065,-0.066,-0.02,0.189,-0.209,-1.53,3.21,-4.74
ROCCO.GRIMALDI,F,20172018,COL,56.58,0.037,0.063,-0.026,-0.022,0.017,-0.039,-0.52,2.37,-2.88
ROCCO.GRIMALDI,F,20182019,NSH,525.22,-0.154,-0.058,-0.096,-0.015,-0.023,0.008,3.18,-2.26,5.44
ROLAND.MCKEOWN,D,20172018,CAR,133.08,0.065,-0.008,0.072,0.001,0.071,-0.07,1.39,0.46,0.93
ROMAN.JOSI,D,20172018,NSH,1347.95,0.193,-0.058,0.251,0.163,0.066,0.096,4.49,2,2.49
ROMAN.JOSI,D,20182019,NSH,1545.75,0.032,-0.006,0.039,-0.026,0.093,-0.119,3.21,0.98,2.24
ROMAN.POLAK,D,20172018,TOR,802.73,-0.096,0.013,-0.11,-0.051,0.116,-0.168,0.11,3.64,-3.53
ROMAN.POLAK,D,20182019,DAL,1236.78,-0.115,-0.182,0.067,-0.069,0.093,-0.163,-2.7,1.45,-4.15
RON.HAINSEY,D,20172018,TOR,1380.35,0.071,-0.021,0.092,0.073,0.041,0.032,-2.91,0.97,-3.88
RON.HAINSEY,D,20182019,TOR,1366.9,0.069,-0.11,0.179,-0.009,0.046,-0.055,-1.36,1.1,-2.46
ROOPE.HINTZ,F,20182019,DAL,678.72,-0.119,0.03,-0.149,-0.017,-0.136,0.12,-1.12,-1.8,0.68
ROSS.JOHNSTON,F,20172018,NYI,221.77,0.015,-0.015,0.03,-0.135,-0.079,-0.056,-3.12,-0.84,-2.28
ROSS.JOHNSTON,F,20182019,NYI,133.47,0.031,0.021,0.01,0.035,0.058,-0.023,0.11,0.45,-0.34
ROURKE.CHARTIER,F,20182019,S.J,116.53,-0.088,0.054,-0.142,-0.018,-0.017,-0.002,0.86,0.74,0.12
RUDOLFS.BALCERS,F,20182019,OTT,382.7,-0.118,-0.05,-0.067,0.018,0.048,-0.03,-1.08,1.38,-2.46
RYAN.CALLAHAN,F,20172018,T.B,725.5,-0.136,0.056,-0.192,-0.031,0.001,-0.032,2.01,0.51,1.51
RYAN.CALLAHAN,F,20182019,T.B,511.93,-0.003,-0.025,0.022,-0.003,-0.11,0.107,-2.09,-2.29,0.2
RYAN.CARPENTER,F,20172018,S.J/VGK,557.6,0.015,0.034,-0.019,0.026,0.015,0.01,0.26,0.12,0.14
RYAN.CARPENTER,F,20182019,VGK,740.9,-0.114,0.131,-0.245,0.009,-0.06,0.069,3.81,-3.18,6.99
RYAN.DONATO,F,20172018,BOS,145.62,0.048,0.009,0.038,0.053,0.028,0.025,0.3,-0.18,0.48
RYAN.DONATO,F,20182019,BOS/MIN,635.22,-0.087,0.005,-0.092,-0.044,0.093,-0.137,1.23,1.08,0.15
RYAN.DZINGEL,F,20172018,OTT,1112.3,0.085,0.164,-0.079,0.107,0.18,-0.072,1.76,1.55,0.21
RYAN.DZINGEL,F,20182019,CBJ/OTT,1143.5,0.249,0.228,0.021,-0.03,0.242,-0.272,-0.82,4.4,-5.22
RYAN.ELLIS,D,20172018,NSH,794.75,0.216,-0.065,0.281,0.051,-0.099,0.15,3.06,-1.73,4.79
RYAN.ELLIS,D,20182019,NSH,1525.33,0.062,-0.058,0.12,0.032,-0.1,0.132,-1.18,0.08,-1.26
RYAN.GETZLAF,F,20172018,ANA,936.45,0.192,-0.02,0.211,0.227,-0.072,0.299,2.71,-4.13,6.84
RYAN.GETZLAF,F,20182019,ANA,1040.87,0.068,0.124,-0.056,0.064,0.108,-0.044,2,-1.24,3.23
RYAN.GRAVES,D,20182019,COL,255.65,0.069,-0.008,0.077,0.014,0.08,-0.067,2.84,3.36,-0.52
RYAN.HARTMAN,F,20172018,CHI/NSH,909.87,0,-0.046,0.046,-0.015,0.053,-0.068,3.07,-0.78,3.84
RYAN.HARTMAN,F,20182019,NSH/PHI,1011.22,0.07,0.135,-0.065,-0.053,0.117,-0.17,0.64,-1.26,1.9
RYAN.JOHANSEN,F,20172018,NSH,1108.22,0.017,-0.003,0.02,0.091,-0.003,0.094,2.1,-1.14,3.24
RYAN.JOHANSEN,F,20182019,NSH,1149.88,0.192,0.239,-0.048,0.192,0.196,-0.004,2.96,0.53,2.43
RYAN.KESLER,F,20172018,ANA,604.4,-0.106,0.027,-0.133,0.016,0.014,0.002,-0.6,1.1,-1.7
RYAN.KESLER,F,20182019,ANA,724.88,-0.268,-0.208,-0.06,-0.121,0.158,-0.279,-0.8,4.68,-5.48
RYAN.KUFFNER,F,20182019,DET,100.2,-0.091,-0.025,-0.066,-0.061,0.09,-0.151,-1.36,1.33,-2.69
RYAN.LINDGREN,D,20182019,NYR,68.6,-0.04,0.108,-0.148,-0.02,0.024,-0.044,-1.58,-0.06,-1.51
RYAN.LOMBERG,F,20172018,CGY,43.58,0.035,0.031,0.004,-0.03,-0.022,-0.008,-1.56,-0.33,-1.24
RYAN.LOMBERG,F,20182019,CGY,26.05,-0.029,-0.025,-0.003,-0.029,-0.026,-0.003,-1.75,-0.04,-1.71
RYAN.MCDONAGH,D,20172018,NYR/T.B,1134.47,0.086,-0.069,0.155,0.012,-0.007,0.018,-1.44,-0.65,-0.79
RYAN.MCDONAGH,D,20182019,T.B,1463.28,0.22,-0.047,0.267,0.037,-0.066,0.104,-0.58,-0.06,-0.52
RYAN.MURPHY,D,20172018,MIN,356.7,0.006,-0.128,0.135,-0.096,0.006,-0.101,-1.25,-1.06,-0.19
RYAN.MURPHY,D,20182019,MIN/N.J,30.62,-0.004,-0.036,0.032,-0.012,0.045,-0.057,-0.64,0.71,-1.35
RYAN.MURRAY,D,20172018,CBJ,698.78,-0.081,-0.034,-0.047,-0.066,-0.08,0.014,-2.4,-1.87,-0.53
RYAN.MURRAY,D,20182019,CBJ,1001.98,0.246,0.08,0.166,0.101,-0.025,0.126,0.12,0.16,-0.05
RYAN.NUGENT-HOPKINS,F,20172018,EDM,882.17,0.113,-0.014,0.127,0.143,0.075,0.068,-0.19,-0.31,0.12
RYAN.NUGENT-HOPKINS,F,20182019,EDM,1198,0.057,0.082,-0.025,-0.077,0.076,-0.153,-2.92,1.8,-4.72
RYAN.O'REILLY,F,20172018,BUF,1202.88,-0.027,-0.027,-0.001,0.024,-0.144,0.169,1.46,-3.47,4.93
RYAN.O'REILLY,F,20182019,STL,1237.7,0.262,-0.248,0.51,0.172,-0.11,0.281,2.59,-3.62,6.21
RYAN.POEHLING,F,20182019,MTL,10.67,0.07,-0.013,0.083,0.02,-0.014,0.034,0.64,0.13,0.5
RYAN.PULOCK,D,20172018,NYI,1107.37,0.051,0.051,0,0.106,-0.03,0.136,2.19,0.23,1.96
RYAN.PULOCK,D,20182019,NYI,1487.87,0.033,-0.186,0.219,-0.037,-0.106,0.069,-2.46,-0.11,-2.35
RYAN.REAVES,F,20172018,PIT/VGK,596.25,-0.067,0.039,-0.106,-0.057,0,-0.057,-2.73,0.03,-2.76
RYAN.REAVES,F,20182019,VGK,797.53,-0.072,-0.158,0.086,0.03,-0.062,0.093,-0.84,-0.69,-0.15
RYAN.SPOONER,F,20172018,BOS/NYR,744.87,0.123,-0.017,0.14,-0.139,0.126,-0.265,-1.22,2.73,-3.94
RYAN.SPOONER,F,20182019,EDM/NYR/VAN,533.15,-0.21,-0.05,-0.16,-0.163,0.018,-0.18,-0.78,2.62,-3.4
RYAN.SPROUL,D,20172018,NYR,246.08,0.007,0.095,-0.088,-0.037,0.072,-0.109,0.21,1.14,-0.93
RYAN.STROME,F,20172018,EDM,1018.62,-0.103,-0.105,0.002,-0.16,-0.118,-0.043,-0.54,-0.83,0.29
RYAN.STROME,F,20182019,EDM/NYR,1040.57,-0.008,-0.119,0.111,-0.053,0.13,-0.183,-0.37,1.98,-2.35
RYAN.SUTER,D,20172018,MIN,1567.55,-0.101,-0.007,-0.093,-0.007,-0.174,0.167,0.99,-0.33,1.32
RYAN.SUTER,D,20182019,MIN,1676.15,0.048,0.04,0.007,0.178,-0.04,0.219,2.24,1.62,0.62
SAKU.MAENALANEN,F,20182019,CAR,305.07,0.043,0.019,0.025,-0.038,0.019,-0.057,-1.92,-0.48,-1.44
SAM.BENNETT,F,20172018,CGY,1002.15,-0.175,0.046,-0.221,0.134,0.129,0.005,2.27,1.16,1.1
SAM.BENNETT,F,20182019,CGY,810.9,-0.024,0.146,-0.169,0.107,0.058,0.049,3.1,1.43,1.67
SAM.CARRICK,F,20182019,ANA,59.88,-0.028,-0.011,-0.017,-0.015,0.044,-0.059,-1.34,0.59,-1.92
SAM.GAGNER,F,20172018,VAN,944.88,-0.152,0.102,-0.253,0.034,0.089,-0.055,0.74,2.8,-2.06
SAM.GAGNER,F,20182019,EDM/VAN,411.73,-0.009,0.099,-0.107,0.147,0.131,0.016,3.76,-0.52,4.29
SAMI.NIKU,D,20172018,WPG,15.1,0.055,0.057,-0.001,-0.002,0.054,-0.056,-0.08,0.4,-0.48
SAMI.NIKU,D,20182019,WPG,412.33,-0.019,-0.02,0.001,-0.092,0.074,-0.166,-2.67,1.38,-4.05
SAMI.VATANEN,D,20172018,ANA/N.J,1260.03,0.109,0.092,0.017,-0.032,0.136,-0.168,-1.21,-0.65,-0.55
SAMI.VATANEN,D,20182019,N.J,845.2,-0.022,0.146,-0.168,-0.019,0.076,-0.096,-0.35,0.36,-0.71
SAMMY.BLAIS,F,20172018,STL,102.83,0.002,-0.051,0.053,-0.073,-0.012,-0.061,-2.31,0.09,-2.4
SAMMY.BLAIS,F,20182019,STL,308.93,-0.047,-0.012,-0.035,-0.101,-0.017,-0.084,-1.24,-1.78,0.54
SAM.REINHART,F,20172018,BUF,1088.27,-0.06,-0.024,-0.036,-0.033,-0.109,0.076,1.59,-2.2,3.8
SAM.REINHART,F,20182019,BUF,1239.8,0.113,-0.031,0.144,0.09,0.017,0.073,1.86,-0.06,1.91
SAM.STEEL,F,20182019,ANA,277.85,0.034,-0.066,0.099,-0.093,0.101,-0.194,-1.62,1.22,-2.84
SAMUEL.GIRARD,D,20172018,COL/NSH,1115.18,-0.044,0.096,-0.14,-0.13,-0.007,-0.122,-2.14,-0.15,-1.99
SAMUEL.GIRARD,D,20182019,COL,1436.22,0.04,-0.175,0.215,-0.069,-0.073,0.004,-1.98,0.35,-2.33
SAMUEL.MORIN,D,20172018,PHI,26.75,0.018,-0.002,0.019,0.011,0.009,0.002,0.25,-0.14,0.39
SAMUEL.MORIN,D,20182019,PHI,57.28,-0.029,0.036,-0.065,-0.034,0.012,-0.046,-0.08,-0.44,0.35
SCOTT.HARRINGTON,D,20172018,CBJ,395.98,-0.022,-0.02,-0.002,-0.186,0.057,-0.243,-3.82,3.1,-6.92
SCOTT.HARRINGTON,D,20182019,CBJ,881.48,-0.045,-0.017,-0.028,-0.045,0.114,-0.158,-1.32,3.73,-5.05
SCOTT.HARTNELL,F,20172018,NSH,664.07,-0.027,0.036,-0.063,-0.052,-0.1,0.047,1.16,-0.63,1.79
SCOTTIE.UPSHALL,F,20172018,STL,592.1,-0.013,0.009,-0.022,-0.02,-0.063,0.043,-0.05,0.66,-0.71
SCOTT.LAUGHTON,F,20172018,PHI,800.67,-0.183,0.032,-0.216,-0.097,-0.133,0.036,0.04,-1.96,2
SCOTT.LAUGHTON,F,20182019,PHI,993.85,0.026,0.181,-0.156,0.125,0.055,0.07,-1.53,1.9,-3.43
SCOTT.MAYFIELD,D,20172018,NYI,760.35,-0.041,0.032,-0.073,0.032,-0.021,0.053,-0.25,0.5,-0.74
SCOTT.MAYFIELD,D,20182019,NYI,1267.3,-0.093,-0.141,0.048,-0.109,-0.125,0.016,-1.63,-1.93,0.3
SCOTT.WILSON,F,20172018,BUF/DET/PIT,744.13,-0.04,0.187,-0.227,-0.059,0.096,-0.154,0.12,2.76,-2.63
SCOTT.WILSON,F,20182019,BUF,151.75,-0.059,0.08,-0.139,-0.106,0.073,-0.179,-0.74,-0.9,0.17
SEAN.COUTURIER,F,20172018,PHI,1292.7,0.373,-0.005,0.378,0.149,-0.056,0.205,3.03,-3.44,6.47
SEAN.COUTURIER,F,20182019,PHI,1269.88,0.26,0.123,0.137,0.183,-0.136,0.319,4.13,-4.63,8.76
SEAN.KURALY,F,20172018,BOS,817.67,-0.19,-0.024,-0.165,0.094,0.009,0.085,-0.06,0.74,-0.8
SEAN.KURALY,F,20182019,BOS,872.85,-0.142,-0.228,0.086,0.023,-0.097,0.12,0.19,-0.14,0.33
SEAN.MONAHAN,F,20172018,CGY,1062.15,0.281,0.087,0.194,0.225,0.161,0.064,4.46,0.4,4.05
SEAN.MONAHAN,F,20182019,CGY,1185,0.168,0.217,-0.049,0.177,0.178,-0.001,1.94,2.46,-0.52
SEAN.WALKER,D,20182019,L.A,583.58,0.036,0.138,-0.102,0.05,-0.038,0.088,1.58,0.63,0.95
SEBASTIAN.AHO,F,20172018,CAR,1149.25,0.153,0.012,0.141,0.043,0.085,-0.041,1.31,0,1.32
SEBASTIAN.AHO,F,20182019,CAR,1259.23,0.232,-0.039,0.271,0.351,0.105,0.246,4.92,0.37,4.55
SETH.GRIFFITH,F,20172018,BUF,206.53,-0.112,-0.031,-0.081,-0.098,-0.051,-0.047,-1.81,-1.7,-0.1
SETH.JONES,D,20172018,CBJ,1525.77,-0.049,-0.115,0.066,-0.049,-0.021,-0.028,0.3,-2.02,2.31
SETH.JONES,D,20182019,CBJ,1541.5,0.039,0.108,-0.069,-0.022,0.029,-0.052,0.04,-3.3,3.34
SHANE.GERSICH,F,20172018,WSH,27.05,-0.001,0.02,-0.02,0.012,-0.043,0.055,0.59,-0.37,0.96
SHANE.PRINCE,F,20172018,NYI,154.75,-0.094,-0.029,-0.065,-0.099,0.079,-0.178,-1.9,2.58,-4.48
SHAWN.MATTHIAS,F,20172018,WPG,259.77,-0.038,0.007,-0.045,0.067,0.035,0.032,-0.81,2.79,-3.6
SHAYNE.GOSTISBEHERE,D,20172018,PHI,1354.6,0.071,-0.053,0.124,-0.01,-0.034,0.024,-0.26,-0.81,0.55
SHAYNE.GOSTISBEHERE,D,20182019,PHI,1211.05,-0.099,0.148,-0.247,-0.045,-0.036,-0.01,0.59,0.14,0.45
SHEA.THEODORE,D,20172018,VGK,1040.08,0.019,-0.027,0.046,-0.062,0.004,-0.066,2.75,-0.59,3.35
SHEA.THEODORE,D,20182019,VGK,1356.97,-0.101,-0.039,-0.063,0.259,-0.159,0.417,6.87,-3.76,10.63
SHEA.WEBER,D,20172018,MTL,473.12,-0.028,0.106,-0.134,0.052,-0.054,0.106,3.41,0.68,2.74
SHEA.WEBER,D,20182019,MTL,1015.93,-0.04,-0.084,0.044,0.054,-0.015,0.068,3.73,-0.17,3.9
SHELDON.DRIES,F,20182019,COL,318.07,-0.084,0.067,-0.151,-0.174,0.019,-0.193,-1.77,1.34,-3.11
SHELDON.REMPAL,F,20182019,L.A,59.18,-0.026,-0.01,-0.016,-0.039,0.025,-0.063,-1.03,0.63,-1.66
SIDNEY.CROSBY,F,20172018,PIT,1322.73,-0.014,-0.007,-0.007,0.313,-0.038,0.352,4.33,-0.42,4.76
SIDNEY.CROSBY,F,20182019,PIT,1293.47,0.398,-0.149,0.547,0.197,-0.176,0.372,4.92,-3.16,8.09
SLATER.KOEKKOEK,D,20172018,T.B,374.62,0.063,0.027,0.035,-0.04,-0.005,-0.035,-0.74,1.62,-2.37
SLATER.KOEKKOEK,D,20182019,CHI/T.B,444.7,0.126,0.02,0.106,0.056,0.052,0.004,0.2,1.76,-1.56
SONNY.MILANO,F,20172018,CBJ,541.38,0.005,0.126,-0.12,0.006,-0.071,0.078,-0.64,-1.1,0.46
SONNY.MILANO,F,20182019,CBJ,64.92,0.005,0.019,-0.014,-0.003,0.006,-0.01,-0.03,-1.54,1.51
SPENCER.FOO,F,20172018,CGY,55,0,-0.033,0.033,0.012,-0.018,0.03,-0.08,-0.57,0.48
STEFAN.ELLIOTT,D,20182019,OTT,24.42,0.025,-0.004,0.029,0.021,0.009,0.012,0.97,0.4,0.57
STEFAN.MATTEAU,F,20172018,VGK,63.47,-0.033,-0.03,-0.003,-0.017,-0.016,-0.001,0.61,-0.45,1.06
STEFAN.NOESEN,F,20172018,N.J,902.92,0.053,-0.167,0.221,0.136,-0.136,0.272,1.23,-5.01,6.24
STEFAN.NOESEN,F,20182019,N.J,476.3,-0.206,0.105,-0.31,0.016,-0.037,0.053,-1.74,-0.96,-0.78
STEPHEN.GIONTA,F,20182019,NYI,38.43,-0.041,0.076,-0.116,-0.04,0.036,-0.076,-0.83,0.95,-1.78
STEPHEN.JOHNS,D,20172018,DAL,1087.87,-0.039,-0.12,0.082,-0.099,-0.091,-0.008,-1.05,-0.98,-0.08
STEVE.BERNIER,F,20172018,NYI,34.92,-0.03,0.014,-0.044,-0.031,0.056,-0.086,-1.18,0.79,-1.96
STEVEN.FOGARTY,F,20172018,NYR,11.82,-0.01,-0.011,0,-0.023,-0.023,0,-0.09,-0.58,0.5
STEVEN.FOGARTY,F,20182019,NYR,77.6,-0.055,-0.035,-0.02,-0.075,0.025,-0.1,-1.51,0.72,-2.22
STEVEN.KAMPFER,D,20172018,NYR,332.62,-0.118,0,-0.118,-0.029,-0.005,-0.023,-0.02,3.09,-3.11
STEVEN.KAMPFER,D,20182019,BOS,457.15,-0.092,0.137,-0.229,0.075,0,0.075,0.74,-1.1,1.84
STEVEN.SANTINI,D,20172018,N.J,607.17,-0.055,-0.105,0.051,-0.296,-0.051,-0.244,-5.09,2.01,-7.1
STEVEN.SANTINI,D,20182019,N.J,613.33,-0.105,-0.073,-0.031,-0.154,-0.048,-0.106,-5.09,1.78,-6.87
STEVEN.STAMKOS,F,20172018,T.B,1126.57,0.33,0.055,0.275,0.076,0.008,0.068,1.62,0.03,1.6
STEVEN.STAMKOS,F,20182019,T.B,1115.8,0.198,0.179,0.019,-0.002,0.053,-0.055,1.73,1.64,0.1
SVEN.ANDRIGHETTO,F,20172018,COL,590.27,-0.086,0.193,-0.279,-0.073,0.108,-0.181,1.79,-0.7,2.49
SVEN.ANDRIGHETTO,F,20182019,COL,613.57,0.019,-0.214,0.233,-0.073,-0.102,0.029,0.72,-0.86,1.58
SVEN.BAERTSCHI,F,20172018,VAN,702.57,0.062,-0.05,0.112,-0.131,0.05,-0.181,-1.36,0.83,-2.19
SVEN.BAERTSCHI,F,20182019,VAN,306.02,-0.041,0.114,-0.155,-0.059,0.041,-0.1,-2.03,2.07,-4.1
TAGE.THOMPSON,F,20172018,STL,439.7,-0.134,0.068,-0.203,-0.031,0.15,-0.181,0.28,1.97,-1.68
TAGE.THOMPSON,F,20182019,BUF,722.8,-0.263,0.05,-0.313,-0.129,0.059,-0.188,-0.88,0.19,-1.07
TANNER.FRITZ,F,20172018,NYI,395.32,-0.105,-0.05,-0.055,-0.125,-0.001,-0.124,0,0.88,-0.88
TANNER.FRITZ,F,20182019,NYI,83.73,-0.058,0.032,-0.09,-0.075,-0.033,-0.043,-0.82,0.22,-1.05
TANNER.GLASS,F,20172018,CGY,134.72,-0.11,-0.018,-0.092,-0.047,0.08,-0.128,-0.31,0.5,-0.81
TANNER.KERO,F,20172018,CHI,72.02,0.023,-0.02,0.043,0.05,-0.035,0.085,-0.3,0.96,-1.26
TANNER.PEARSON,F,20172018,L.A,1047.4,0.215,0.104,0.111,0.069,0.057,0.013,3.24,-0.29,3.53
TANNER.PEARSON,F,20182019,L.A/PIT/VAN,987.97,-0.221,0.01,-0.231,-0.075,0.043,-0.118,-0.83,0.95,-1.78
TARO.HIROSE,F,20182019,DET,141.82,0.046,-0.028,0.074,-0.001,-0.021,0.02,-0.97,2.3,-3.27
TAYLOR.CHORNEY,D,20172018,CBJ/WSH,283.97,0.089,-0.093,0.182,-0.097,0.017,-0.115,-2.53,0.26,-2.79
TAYLOR.FEDUN,D,20172018,BUF,91.93,-0.05,-0.041,-0.009,-0.044,-0.037,-0.007,0.6,-0.58,1.18
TAYLOR.FEDUN,D,20182019,DAL,675.17,-0.138,-0.111,-0.027,0.13,-0.164,0.294,2.94,-0.05,2.98
TAYLOR.HALL,F,20172018,N.J,1196.62,0.299,-0.055,0.354,0.272,-0.018,0.29,2.96,-2.38,5.34
TAYLOR.HALL,F,20182019,N.J,506.92,0.126,0.066,0.06,0.196,0.017,0.179,2.76,-2.52,5.29
TAYLOR.LEIER,F,20172018,PHI,351.45,-0.079,0.06,-0.139,-0.058,-0.004,-0.054,-1.35,-2.04,0.7
TEDDY.BLUEGER,F,20182019,PIT,272.62,-0.013,-0.116,0.103,-0.048,-0.046,-0.002,-0.59,-2.28,1.69
TEUVO.TERAVAINEN,F,20172018,CAR,1136.8,0.163,-0.008,0.171,-0.026,-0.163,0.137,-0.3,-4.86,4.56
TEUVO.TERAVAINEN,F,20182019,CAR,1140.38,0.157,-0.215,0.372,0.002,-0.012,0.014,-0.64,-3.48,2.84
THOMAS.CHABOT,D,20172018,OTT,961.53,0.052,0.097,-0.045,0.003,0.041,-0.038,0.21,2.26,-2.05
THOMAS.CHABOT,D,20182019,OTT,1417.28,0.3,0.295,0.004,0.215,0.087,0.128,3.75,3.04,0.71
THOMAS.HICKEY,D,20172018,NYI,1087.93,0.116,-0.179,0.295,0.015,0.046,-0.031,-0.2,1.48,-1.68
THOMAS.HICKEY,D,20182019,NYI,636.9,-0.082,-0.045,-0.037,0.001,-0.011,0.012,-0.84,-1.12,0.28
THOMAS.VANEK,F,20172018,CBJ/VAN,948.43,0.183,-0.057,0.241,-0.017,0.129,-0.145,-2.53,2,-4.53
THOMAS.VANEK,F,20182019,DET,710.75,0.002,0.082,-0.079,-0.098,0.081,-0.179,-2.45,2.96,-5.4
TIM.HEED,D,20172018,S.J,370.23,-0.007,-0.051,0.044,0.09,-0.112,0.203,0.96,-1.04,2
TIM.HEED,D,20182019,S.J,469.55,0.137,-0.121,0.258,-0.024,0.008,-0.032,-1.2,0.69,-1.89
TIMO.MEIER,F,20172018,S.J,1049.35,0.071,0.019,0.052,0.194,-0.04,0.234,4.42,1.6,2.82
TIMO.MEIER,F,20182019,S.J,1109.83,0.245,-0.019,0.264,0.279,-0.036,0.315,4.67,-2.1,6.77
TIMOTHY.GETTINGER,F,20182019,NYR,30.08,-0.007,-0.007,0,-0.015,-0.007,-0.008,-0.79,0.46,-1.25
TIM.SCHALLER,F,20172018,BOS,913.88,-0.187,-0.042,-0.145,0.079,-0.08,0.159,0.99,-2.02,3.01
TIM.SCHALLER,F,20182019,VAN,429.8,0.051,0.007,0.044,0.02,-0.103,0.123,-0.08,-1.54,1.46
TJ.BRODIE,D,20172018,CGY,1375.48,-0.007,0.068,-0.075,0.079,0.133,-0.054,0.26,1.01,-0.75
TJ.BRODIE,D,20182019,CGY,1438.98,0.065,-0.105,0.169,-0.049,-0.11,0.061,-1.93,-4.07,2.13
T.J..OSHIE,F,20172018,WSH,1016.2,-0.004,-0.13,0.126,0.001,-0.142,0.143,-0.23,-1.63,1.4
T.J..OSHIE,F,20182019,WSH,961.75,0.084,-0.158,0.243,-0.062,-0.122,0.06,0.45,-0.71,1.16
TOBIAS.ENSTROM,D,20172018,WPG,696.2,-0.034,-0.095,0.061,0.036,-0.295,0.332,-1.46,-3.54,2.08
TOBIAS.RIEDER,F,20172018,ARI/L.A,1010.5,-0.042,0.035,-0.077,-0.024,0.084,-0.108,-0.59,1.7,-2.29
TOBIAS.RIEDER,F,20182019,EDM,725.68,-0.376,-0.267,-0.109,-0.205,-0.106,-0.099,-3.18,-0.71,-2.46
TOMAS.HERTL,F,20172018,S.J,1061.55,-0.02,0.013,-0.032,0.145,-0.032,0.177,3.86,0.2,3.66
TOMAS.HERTL,F,20182019,S.J,1070.35,0.268,0.204,0.064,0.159,0.085,0.074,2.02,-0.65,2.67
TOMAS.HYKA,F,20172018,VGK,103.62,-0.007,-0.046,0.039,-0.015,0.005,-0.021,-0.76,-0.21,-0.55
TOMAS.HYKA,F,20182019,VGK,163.62,0.009,0.035,-0.026,0.018,-0.056,0.074,3.44,-0.98,4.42
TOMAS.JURCO,F,20172018,CHI,332.57,-0.032,-0.102,0.07,0.002,-0.099,0.102,1.11,-1.26,2.38
TOMAS.NOSEK,F,20172018,VGK,630.28,-0.07,-0.049,-0.021,0.017,0.092,-0.075,0.51,1.54,-1.04
TOMAS.NOSEK,F,20182019,VGK,689.03,-0.074,0.145,-0.219,0.072,-0.107,0.18,1.57,-2.16,3.73
TOMAS.PLEKANEC,F,20172018,MTL/TOR,976.2,-0.009,0.013,-0.022,0.072,-0.071,0.144,1.02,1.52,-0.49
TOMAS.PLEKANEC,F,20182019,MTL,27.75,0.023,0.02,0.003,0.028,0.015,0.013,0.57,0.22,0.35
TOMAS.TATAR,F,20172018,DET/VGK,1128.9,-0.029,0.145,-0.174,0.015,0.049,-0.033,-0.72,-0.52,-0.2
TOMAS.TATAR,F,20182019,MTL,1093.78,0.143,-0.297,0.441,0.267,-0.158,0.425,5.92,-3.43,9.34
TOM.KUHNHACKL,F,20172018,PIT,536.12,-0.193,-0.011,-0.182,-0.323,-0.135,-0.188,-4.91,0.35,-5.26
TOM.KUHNHACKL,F,20182019,NYI,408.32,-0.058,0.027,-0.085,-0.122,0.006,-0.128,-0.08,2.79,-2.87
TOMMY.WINGELS,F,20172018,BOS/CHI,712.27,-0.106,0.101,-0.208,-0.089,-0.085,-0.003,-1.93,-0.76,-1.17
TOM.PYATT,F,20172018,OTT,960.07,-0.075,-0.015,-0.059,-0.19,0.005,-0.194,-1.67,3.23,-4.91
TOM.PYATT,F,20182019,OTT,362.12,-0.232,0.067,-0.299,-0.192,-0.032,-0.16,-4.15,4.85,-9
